(446.93791770034187, 146.3069650919421, 499.59280119970407)
(434.7884815934136, 150.05823840377263, 487.34474302662454)
(434.09845943033486, 171.51207242382688, 495.6710808946853)
(423.8269309422317, 162.23692312386078, 505.8413305132226)
(407.95905374591314, 153.42261008529263, 495.94457025574104)
(411.8948798186526, 146.63705027997008, 475.594184279905)
(412.44455469289557, 166.19697077491418, 470.691542815461)
(424.0890568801688, 170.7632581590721, 463.23241809078513)
(427.2157515506028, 152.69693469513223, 462.5353341091288)
(430.06380084065023, 144.46584329786722, 449.7045171181276)
(440.53047672989527, 135.19180545802234, 468.3066063696551)
(445.99550560071674, 120.61576055140144, 460.5481853847248)
(439.89597303843675, 102.70095632954468, 455.92514856590026)
(443.03455017877235, 102.16108828187365, 474.57157757775013)
(439.64878318068077, 100.05872562963609, 487.7736952928354)
(432.3955191195816, 102.37034141022295, 503.05061826918825)
(426.1225890883735, 84.94525495290573, 490.5214465081249)
(415.99906351903667, 72.00799769661053, 484.7092466576089)
(417.91027928564887, 55.44305496868712, 492.4604395141424)
(407.2344603348794, 45.66559648974944, 492.48759853866295)
(406.2979796963082, 31.760537404054656, 504.4224374184863)
(391.6238324571946, 35.09660863398678, 507.6795789802677)
(377.02891070212064, 31.52489799252811, 510.5525044526246)
(358.9176896616277, 31.988196867104357, 507.0903155766207)
(364.0950651829525, 17.790614034725426, 507.35153464923854)
(367.3342222871923, 4.874621925193001, 494.32538685289376)
(356.4751617133219, 0.7653979760976481, 481.1386375968757)
(356.4570871236179, 3.6511884808717587, 454.855275692182)
(342.5598105597783, 7.754308264040111, 438.5955280063514)
(339.945356175398, 26.324504150084806, 419.79931309608094)
(333.02638096184756, 39.40606200922353, 407.51179975209305)
(322.153070003723, 46.20785340145533, 414.8836745614907)
(328.10422882958966, 39.46680366570393, 433.74100040678195)
(310.33499055376774, 40.62413276523203, 437.4516131992404)
(310.27316033399546, 20.227423624780528, 440.5385753158847)
(299.7906733133434, 4.379333114709894, 426.9290153298417)
(307.2522554691785, 1.8963608771391804, 409.77642737479295)
(307.5638929100789, 24.898631443153796, 416.83889602114914)
(297.24818295962814, 45.850811190559945, 392.48049365100167)
(273.06480517069684, 71.15416178707207, 412.1860327148588)
(253.09205103112947, 72.56115451579309, 434.0009757131441)
(243.10122681114592, 70.64701466719126, 466.4973916234237)
(225.33855988607277, 86.00994879994145, 484.25393697901404)
(209.0304929079534, 86.8706665874171, 482.70029805376123)
(211.65909181898357, 78.13002206660491, 499.12190780638895)
(215.8804458975267, 71.04305052175741, 512.4861313170323)
(225.5082298156243, 80.90902756740637, 522.5326623883144)
(239.00507237269903, 70.67353848984526, 529.54736421811)
(246.36469662946564, 74.20548704094409, 510.08774629058917)
(234.45057045748158, 53.74090934643472, 503.02013449362926)
(238.64047257882294, 49.58895976354544, 531.4375763019575)
(256.17230913412124, 47.021617336662494, 529.1945299840431)
(272.85699035632587, 43.01500758032073, 518.5998427714165)
(278.9124486388206, 47.50809997663136, 505.649857716792)
(287.2272612667864, 41.11345369807068, 522.4928679571183)
(297.6019612926499, 57.8930345742879, 505.59356682010434)
(323.16167350910285, 78.85533486224588, 510.9638278483129)
(312.9330023298582, 93.07879745013875, 505.81853549255936)
(304.80192401880004, 105.32812905961686, 521.0031401656092)
(293.03404769965135, 106.66848344596308, 532.820251447777)
(285.3677902833526, 86.32953885225736, 525.8189514754711)
(287.93390392875835, 92.21588387710739, 509.28474067387265)
(272.57013996578314, 104.37051454920015, 507.21360882922977)
(256.964131717053, 104.43498723268185, 509.3256331660666)
(260.1294627102839, 96.83262157021422, 525.1764764400546)
(256.1826377136676, 109.09701326805072, 529.0998871059999)
(251.9355973020474, 127.32740406015446, 525.0105183791262)
(258.49860482509774, 140.65563086294725, 517.0925081158393)
(270.27092759756727, 152.35414961900156, 518.717504360493)
(270.9008626850325, 167.31608545914006, 529.109829534881)
(252.1800699206092, 159.2504645786736, 524.5284398742036)
(246.5674703749723, 156.92409359035608, 504.4884540341807)
